   454.0         X  1.037880e-35  8.372140e-36  6.753430e-36  5.447700e-36  4.394420e-36     3.841600     2.965110     2.326280     1.843420     1.469590     1.176010     0.943391    0.758027    0.609758    0.490859    0.395348    0.318536    0.256710    0.206921    0.166808    -3.975850    -3.661720    -3.515550    -3.289480    -3.004880    -2.684310    -2.320360    -1.922120    -1.511600    -1.105400   -0.736214   -0.432352   -0.214299   -0.084869  -0.024887 -0.004851 -5.524740e-04 -3.095730e-05 -6.738390e-07 -4.172690e-09 -5.442190e-12 -2.172660e-21 -6.121870e-37 -4.485210e-45
   456.0         X  1.020970e-35  8.235680e-36  6.643350e-36  5.358890e-36  4.322780e-36     3.780340     2.917820     2.289170     1.814000     1.446130     1.157230     0.928323    0.745917    0.600014    0.483013    0.389028    0.313442    0.252605    0.203611    0.164139    -3.912460    -3.603340    -3.459500    -3.237030    -2.956960    -2.641500    -2.283350    -1.891450    -1.487470    -1.087750   -0.724453   -0.425441   -0.210871   -0.083510  -0.024488 -0.004773 -5.436050e-04 -3.045970e-05 -6.629920e-07 -4.105400e-09 -5.354270e-12 -2.137370e-21 -6.021630e-37 -4.411500e-45
   458.0         X  1.004400e-35  8.102060e-36  6.535560e-36  5.271940e-36  4.252640e-36     3.720320     2.871480     2.252810     1.785180     1.423140     1.138830     0.913561    0.734053    0.590468    0.475327    0.382836    0.308452    0.248583    0.200368    0.161525    -3.850360    -3.546140    -3.404580    -3.185640    -2.910010    -2.599560    -2.247080    -1.861410    -1.463840    -1.070460   -0.712932   -0.418672   -0.207514   -0.082179  -0.024097 -0.004697 -5.349170e-04 -2.997230e-05 -6.523680e-07 -4.039510e-09 -5.268160e-12 -2.102810e-21 -5.923500e-37 -4.339330e-45
   460.0         X  9.881830e-36  7.971210e-36  6.430010e-36  5.186790e-36  4.183950e-36     3.661530     2.826090     2.217180     1.756940     1.400630     1.120810     0.899099    0.722429    0.581116    0.467797    0.376770    0.303564    0.244642    0.197191    0.158964    -3.789520    -3.490100    -3.350770    -3.135290    -2.864020    -2.558470    -2.211560    -1.831970    -1.440680    -1.053520   -0.701644   -0.412039   -0.204224   -0.080876  -0.023715 -0.004622 -5.264070e-04 -2.949490e-05 -6.419620e-07 -3.974960e-09 -5.183820e-12 -2.068960e-21 -5.827400e-37 -4.268680e-45
   462.0         X  9.722980e-36  7.843070e-36  6.326640e-36  5.103400e-36  4.116680e-36     3.603910     2.781610     2.182280     1.729270     1.378560     1.103150     0.884928    0.711040    0.571953    0.460419    0.370826    0.298774    0.240781    0.194079    0.156454    -3.729900    -3.435190    -3.298050    -3.085960    -2.818950    -2.518200    -2.176740    -1.803130    -1.417990    -1.036920   -0.690584   -0.405541   -0.201001   -0.079598  -0.023340 -0.004549 -5.180700e-04 -2.902720e-05 -6.317680e-07 -3.911740e-09 -5.101200e-12 -2.035810e-21 -5.733310e-37 -4.199500e-45
   464.0         X  9.567400e-36  7.717560e-36  6.225390e-36  5.021730e-36  4.050800e-36     3.547450     2.738020     2.148070     1.702160     1.356940     1.085840     0.871043    0.699881    0.562974    0.453189    0.365002    0.294081    0.236998    0.191029    0.153995    -3.671480    -3.381380    -3.246390    -3.037610    -2.774780    -2.478740    -2.142630    -1.774860    -1.395760    -1.020660   -0.679747   -0.399173   -0.197843   -0.078347  -0.022973 -0.004478 -5.099010e-04 -2.856890e-05 -6.217810e-07 -3.849800e-09 -5.020280e-12 -2.003340e-21 -5.641160e-37 -4.131750e-45
   466.0         X  9.415010e-36  7.594630e-36  6.126230e-36  4.941730e-36  3.986260e-36     3.492120     2.695300     2.114550     1.675590     1.335760     1.068880     0.857436    0.688945    0.554175    0.446105    0.359295    0.289482    0.233291    0.188041    0.151585    -3.614220    -3.328650    -3.195760    -2.990240    -2.731500    -2.440070    -2.109200    -1.747160    -1.373970    -1.004720   -0.669127   -0.392933   -0.194748   -0.077120  -0.022613 -0.004407 -5.018970e-04 -2.812000e-05 -6.119960e-07 -3.789120e-09 -4.941000e-12 -1.971530e-21 -5.550900e-37 -4.065400e-45
   468.0         X  9.265730e-36  7.474210e-36  6.029080e-36  4.863370e-36  3.923050e-36     3.437890     2.653440     2.081700     1.649550     1.314990     1.052260     0.844100    0.678227    0.545552    0.439162    0.353702    0.284974    0.229658    0.185112    0.149224    -3.558110    -3.276960    -3.146140    -2.943800    -2.689080    -2.402180    -2.076440    -1.720020    -1.352620    -0.989097   -0.658719   -0.386818   -0.191715   -0.075919  -0.022260 -0.004339 -4.940540e-04 -2.768000e-05 -6.024080e-07 -3.729660e-09 -4.863320e-12 -1.940370e-21 -5.462490e-37 -4.000410e-45
   470.0         X  9.119490e-36  7.356240e-36  5.933920e-36  4.786600e-36  3.861120e-36     3.384740     2.612400     2.049500     1.624030     1.294640     1.035970     0.831029    0.667722    0.537101    0.432357    0.348220    0.280557    0.226098    0.182241    0.146910    -3.503100    -3.226300    -3.097500    -2.898290    -2.647500    -2.365030    -2.044320    -1.693410    -1.331690    -0.973786   -0.648517   -0.380824   -0.188743   -0.074741  -0.021914 -0.004271 -4.863680e-04 -2.724890e-05 -5.930120e-07 -3.671400e-09 -4.787210e-12 -1.909850e-21 -5.375900e-37 -3.936750e-45
   472.0         X  8.976210e-36  7.240660e-36  5.840680e-36  4.711390e-36  3.800440e-36     3.332640     2.572180     2.017930     1.599010     1.274690     1.020000     0.818217    0.657426    0.528816    0.425687    0.342847    0.276227    0.222608    0.179428    0.144641    -3.449190    -3.176640    -3.049820    -2.853680    -2.606750    -2.328620    -2.012840    -1.667330    -1.311170    -0.958778   -0.638518   -0.374949   -0.185830   -0.073586  -0.021576 -0.004205 -4.788350e-04 -2.682640e-05 -5.838050e-07 -3.614300e-09 -4.712620e-12 -1.879940e-21 -5.291060e-37 -3.874400e-45
   474.0         X  8.835820e-36  7.127410e-36  5.749320e-36  4.637690e-36  3.740990e-36     3.281560     2.532750     1.986990     1.574480     1.255130     1.004350     0.805658    0.647332    0.520696    0.419149    0.337580    0.271983    0.219187    0.176670    0.142418    -3.396330    -3.127960    -3.003080    -2.809940    -2.566790    -2.292920    -1.981980    -1.641760    -1.291060    -0.944066   -0.628716   -0.369190   -0.182974   -0.072455  -0.021244 -0.004140 -4.714520e-04 -2.641230e-05 -5.747810e-07 -3.558350e-09 -4.639530e-12 -1.850630e-21 -5.207940e-37 -3.813310e-45
   476.0         X  8.698250e-36  7.016430e-36  5.659800e-36  4.565470e-36  3.682740e-36     3.231480     2.494090     1.956650     1.550440     1.235960     0.989006     0.793346    0.637437    0.512735    0.412739    0.332417    0.267822    0.215833    0.173966    0.140238    -3.344510    -3.080240    -2.957260    -2.767060    -2.527620    -2.257930    -1.951730    -1.616690    -1.271340    -0.929643   -0.619107   -0.363545   -0.180174   -0.071345  -0.020918 -0.004077 -4.642150e-04 -2.600630e-05 -5.659360e-07 -3.503500e-09 -4.567890e-12 -1.821900e-21 -5.126490e-37 -3.753450e-45
   478.0         X  8.563430e-36  6.907680e-36  5.572070e-36  4.494700e-36  3.625650e-36     3.182390     2.456190     1.926910     1.526870     1.217170     0.973961     0.781274    0.627736    0.504930    0.406455    0.327355    0.263743    0.212545    0.171316    0.138101    -3.293710    -3.033440    -2.912330    -2.725020    -2.489210    -2.223610    -1.922060    -1.592120    -1.252010    -0.915502   -0.609685   -0.358009   -0.177429   -0.070258  -0.020599 -0.004015 -4.571200e-04 -2.560840e-05 -5.572650e-07 -3.449750e-09 -4.497680e-12 -1.793750e-21 -5.046680e-37 -3.694810e-45
   480.0         X  8.431300e-36  6.801090e-36  5.486080e-36  4.425340e-36  3.569690e-36     3.134240     2.419020     1.897750     1.503750     1.198730     0.959209     0.769438    0.618224    0.497277    0.400293    0.322392    0.259743    0.209321    0.168717    0.136006    -3.243890    -2.987560    -2.868280    -2.683800    -2.451560    -2.189970    -1.892980    -1.568020    -1.233050    -0.901637   -0.600448   -0.352582   -0.174738   -0.069191  -0.020286 -0.003954 -4.501640e-04 -2.521830e-05 -5.487650e-07 -3.397050e-09 -4.428850e-12 -1.766160e-21 -4.968470e-37 -3.637330e-45
   482.0         X  8.301790e-36  6.696620e-36  5.401810e-36  4.357350e-36  3.514850e-36     3.087040     2.382580     1.869150     1.481080     1.180660     0.944744     0.757832    0.608897    0.489773    0.394252    0.317525    0.255822    0.206160    0.166168    0.133951    -3.195040    -2.942560    -2.825080    -2.643380    -2.414630    -2.156980    -1.864460    -1.544390    -1.214470    -0.888041   -0.591390   -0.347261   -0.172099   -0.068146  -0.019979 -0.003894 -4.433440e-04 -2.483590e-05 -5.404320e-07 -3.345380e-09 -4.361370e-12 -1.739120e-21 -4.891820e-37 -3.581010e-45
   484.0         X  8.174850e-36  6.594210e-36  5.319200e-36  4.290710e-36  3.461090e-36     3.040740     2.346840     1.841100     1.458860     1.162940     0.930558     0.746450    0.599750    0.482414    0.388327    0.312752    0.251976    0.203060    0.163670    0.131936    -3.147130    -2.898440    -2.782710    -2.603730    -2.378410    -2.124620    -1.836480    -1.521210    -1.196240    -0.874708   -0.582507   -0.342042   -0.169511   -0.067120  -0.019679 -0.003835 -4.366570e-04 -2.446090e-05 -5.322620e-07 -3.294730e-09 -4.295220e-12 -1.712610e-21 -4.816690e-37 -3.525810e-45
   486.0         X  8.050400e-36  6.493820e-36  5.238210e-36  4.225390e-36  3.408390e-36     2.995330     2.311790     1.813600     1.437060     1.145550     0.916646     0.735288    0.590779    0.475197    0.382516    0.308071    0.248204    0.200021    0.161219    0.129960    -3.100140    -2.855160    -2.741160    -2.564850    -2.342890    -2.092890    -1.809050    -1.498490    -1.178360    -0.861631   -0.573795   -0.336924   -0.166974   -0.066115  -0.019384 -0.003777 -4.301000e-04 -2.409310e-05 -5.242500e-07 -3.245070e-09 -4.230360e-12 -1.686620e-21 -4.743040e-37 -3.471710e-45
   488.0         X  7.928390e-36  6.395400e-36  5.158820e-36  4.161340e-36  3.356730e-36     2.950790     2.277400     1.786620     1.415670     1.128500     0.903000     0.724340    0.581981    0.468119    0.376817    0.303481    0.244505    0.197039    0.158815    0.128023    -3.054050    -2.812710    -2.700410    -2.526720    -2.308050    -2.061770    -1.782140    -1.476190    -1.160830    -0.848806   -0.565250   -0.331905   -0.164485   -0.065129  -0.019094 -0.003721 -4.236690e-04 -2.373250e-05 -5.163930e-07 -3.196360e-09 -4.166760e-12 -1.661130e-21 -4.670850e-37 -3.418670e-45
   490.0         X  7.808760e-36  6.298900e-36  5.080970e-36  4.098540e-36  3.306070e-36     2.907110     2.243680     1.760150     1.394700     1.111780     0.889616     0.713601    0.573351    0.461176    0.371228    0.298978    0.240877    0.194115    0.156458    0.126122    -3.008840    -2.771070    -2.660430    -2.489310    -2.273880    -2.031240    -1.755750    -1.454330    -1.143630    -0.836225   -0.556869   -0.326981   -0.162043   -0.064161  -0.018810 -0.003666 -4.173620e-04 -2.337890e-05 -5.086890e-07 -3.148600e-09 -4.104400e-12 -1.636150e-21 -4.600070e-37 -3.366670e-45
   492.0         X  7.691460e-36  6.204280e-36  5.004640e-36  4.036970e-36  3.256400e-36     2.864250     2.210600     1.734190     1.374120     1.095380     0.876486     0.703067    0.564886    0.454365    0.365744    0.294561    0.237318    0.191246    0.154146    0.124258    -2.964490    -2.730220    -2.621210    -2.452610    -2.240360    -2.001290    -1.729860    -1.432880    -1.126750    -0.823884   -0.548648   -0.322152   -0.159649   -0.063213  -0.018532 -0.003611 -4.111760e-04 -2.303200e-05 -5.011320e-07 -3.101760e-09 -4.043230e-12 -1.611640e-21 -4.530670e-37 -3.315700e-45
   494.0         X  7.576440e-36  6.111490e-36  4.929790e-36  3.976590e-36  3.207690e-36     2.822200     2.178140     1.708730     1.353940     1.079280     0.863605     0.692733    0.556581    0.447684    0.360365    0.290228    0.233826    0.188432    0.151877    0.122429    -2.920980    -2.690150    -2.582730    -2.416610    -2.207470    -1.971900    -1.704460    -1.411830    -1.110200    -0.811778   -0.540583   -0.317414   -0.157299   -0.062282  -0.018259 -0.003558 -4.051080e-04 -2.269170e-05 -4.937200e-07 -3.055820e-09 -3.983240e-12 -1.587620e-21 -4.462620e-37 -3.265720e-45
   496.0         X  7.463630e-36  6.020490e-36  4.856390e-36  3.917370e-36  3.159930e-36     2.780950     2.146300     1.683740     1.334140     1.063490     0.850968     0.682594    0.548433    0.441129    0.355088    0.285977    0.230401    0.185671    0.149651    0.120634    -2.878290    -2.650830    -2.544990    -2.381290    -2.175200    -1.943080    -1.679540    -1.391190    -1.093960    -0.799900   -0.532670   -0.312765   -0.154995   -0.061369  -0.017991 -0.003506 -3.991550e-04 -2.235790e-05 -4.864490e-07 -3.010750e-09 -3.924400e-12 -1.564050e-21 -4.395890e-37 -3.216710e-45
   498.0         X  7.353000e-36  5.931240e-36  4.784390e-36  3.859300e-36  3.113080e-36     2.740480     2.115050     1.659220     1.314700     1.048000     0.838569     0.672646    0.540439    0.434698    0.349910    0.281807    0.227040    0.182962    0.147468    0.118874    -2.836400    -2.612250    -2.507950    -2.346630    -2.143540    -1.914790    -1.655080    -1.370930    -1.078030    -0.788245   -0.524906   -0.308205   -0.152733   -0.060473  -0.017728 -0.003455 -3.933150e-04 -2.203050e-05 -4.793160e-07 -2.966550e-09 -3.866680e-12 -1.540930e-21 -4.330450e-37 -3.168650e-45
   500.0         X  7.244480e-36  5.843700e-36  4.713780e-36  3.802330e-36  3.067120e-36     2.700760     2.084390     1.635160     1.295640     1.032800     0.826402     0.662884    0.532594    0.428387    0.344829    0.277714    0.223742    0.180305    0.145325    0.117147    -2.795300    -2.574390    -2.471600    -2.312620    -2.112470    -1.887030    -1.631090    -1.351050    -1.062390    -0.776809   -0.517288   -0.303730   -0.150515   -0.059594  -0.017470 -0.003404 -3.875850e-04 -2.170920e-05 -4.723190e-07 -2.923180e-09 -3.810060e-12 -1.518260e-21 -4.266270e-37 -3.121510e-45
   502.0         X  7.138030e-36  5.757830e-36  4.644510e-36  3.746450e-36  3.022050e-36     2.661780     2.054300     1.611560     1.276930     1.017880     0.814462     0.653305    0.524897    0.422194    0.339844    0.273698    0.220506    0.177696    0.143223    0.115452    -2.754960    -2.537240    -2.435930    -2.279240    -2.081980    -1.859800    -1.607540    -1.331540    -1.047050    -0.765587   -0.509812   -0.299338   -0.148337   -0.058731  -0.017218 -0.003355 -3.819630e-04 -2.139400e-05 -4.654530e-07 -2.880630e-09 -3.754510e-12 -1.496020e-21 -4.203310e-37 -3.075280e-45
   504.0         X  7.033600e-36  5.673590e-36  4.576550e-36  3.691640e-36  2.977830e-36     2.623530     2.024770     1.588390     1.258560     1.003240     0.802745     0.643905    0.517342    0.416117    0.334951    0.269757    0.217331    0.175137    0.141160    0.113788    -2.715380    -2.500780    -2.400930    -2.246490    -2.052060    -1.833060    -1.584430    -1.312400    -1.031990    -0.754574   -0.502476   -0.295029   -0.146201   -0.057885  -0.016969 -0.003307 -3.764460e-04 -2.108470e-05 -4.587160e-07 -2.838880e-09 -3.700000e-12 -1.474200e-21 -4.141550e-37 -3.029940e-45
   506.0         X  6.931150e-36  5.590940e-36  4.509880e-36  3.637860e-36  2.934450e-36     2.585980     1.995790     1.565650     1.240540     0.988870     0.791245     0.634678    0.509928    0.410153    0.330149    0.265889    0.214214    0.172625    0.139135    0.112156    -2.676520    -2.465000    -2.366570    -2.214340    -2.022690    -1.806830    -1.561750    -1.293610    -1.017210    -0.743765   -0.495275   -0.290799   -0.144104   -0.057054  -0.016726 -0.003259 -3.710320e-04 -2.078120e-05 -4.521050e-07 -2.797910e-09 -3.646520e-12 -1.452790e-21 -4.080970e-37 -2.985450e-45
   508.0         X  6.830620e-36  5.509850e-36  4.444470e-36  3.585090e-36  2.891880e-36     2.549130     1.967340     1.543320     1.222850     0.974766     0.779958     0.625623    0.502651    0.404298    0.325436    0.262093    0.211155    0.170160    0.137147    0.110554    -2.638390    -2.429870    -2.332850    -2.182780    -1.993860    -1.781080    -1.539490    -1.275160    -1.002710    -0.733155   -0.488208   -0.286648   -0.142046   -0.056239  -0.016486 -0.003212 -3.657190e-04 -2.048330e-05 -4.456170e-07 -2.757700e-09 -3.594040e-12 -1.431780e-21 -4.021540e-37 -2.941820e-45
   510.0         X  6.731990e-36  5.430290e-36  4.380290e-36  3.533310e-36  2.850110e-36     2.512950     1.939420     1.521410     1.205490     0.960921     0.768878     0.616734    0.495508    0.398552    0.320810    0.258367    0.208152    0.167740    0.135197    0.108981    -2.600950    -2.395390    -2.299740    -2.151810    -1.965560    -1.755800    -1.517640    -1.257060    -0.988469    -0.722741   -0.481271   -0.282573   -0.140025   -0.055439  -0.016252 -0.003167 -3.605040e-04 -2.019090e-05 -4.392490e-07 -2.718240e-09 -3.542530e-12 -1.411160e-21 -3.963220e-37 -2.899000e-45
   512.0         X  6.635200e-36  5.352210e-36  4.317300e-36  3.482510e-36  2.809130e-36     2.477440     1.912010     1.499900     1.188440     0.947330     0.758001     0.608008    0.488496    0.392911    0.316268    0.254709    0.205205    0.165364    0.133282    0.107437    -2.564200    -2.361540    -2.267240    -2.121400    -1.937790    -1.730980    -1.496180    -1.239290    -0.974490    -0.712517   -0.474460   -0.278573   -0.138042   -0.054653  -0.016021 -0.003122 -3.553850e-04 -1.990400e-05 -4.330000e-07 -2.679520e-09 -3.491980e-12 -1.390930e-21 -3.906000e-37 -2.857000e-45
   514.0         X  6.540210e-36  5.275580e-36  4.255490e-36  3.432640e-36  2.768910e-36     2.442570     1.885090     1.478790     1.171710     0.933988     0.747323     0.599441    0.481612    0.387373    0.311810    0.251117    0.202311    0.163032    0.131402    0.105922    -2.528110    -2.328310    -2.235340    -2.091540    -1.910510    -1.706620    -1.475120    -1.221840    -0.960767    -0.702481   -0.467775   -0.274646   -0.136095   -0.053882  -0.015795 -0.003078 -3.503600e-04 -1.962230e-05 -4.268650e-07 -2.641510e-09 -3.442370e-12 -1.371080e-21 -3.849850e-37 -2.815780e-45
   516.0         X  6.446980e-36  5.200380e-36  4.194830e-36  3.383710e-36  2.729430e-36     2.408340     1.858670     1.458060     1.155280     0.920888     0.736839     0.591030    0.474853    0.381936    0.307433    0.247592    0.199471    0.160742    0.129556    0.104434    -2.492690    -2.295680    -2.204010    -2.062230    -1.883740    -1.682690    -1.454440    -1.204710    -0.947293    -0.692627   -0.461211   -0.270791   -0.134184   -0.053125  -0.015573 -0.003034 -3.454270e-04 -1.934580e-05 -4.208430e-07 -2.604190e-09 -3.393670e-12 -1.351590e-21 -3.794740e-37 -2.775330e-45
   518.0         X  6.355480e-36  5.126570e-36  4.135280e-36  3.335680e-36  2.690680e-36     2.374730     1.832720     1.437700     1.139140     0.908025     0.726545     0.582772    0.468217    0.376597    0.303135    0.244130    0.196681    0.158494    0.127744    0.102973    -2.457900    -2.263650    -2.173250    -2.033450    -1.857440    -1.659210    -1.434140    -1.187890    -0.934064    -0.682951   -0.454766   -0.267005   -0.132307   -0.052381  -0.015355 -0.002992 -3.405830e-04 -1.907430e-05 -4.149310e-07 -2.567560e-09 -3.345860e-12 -1.332460e-21 -3.740650e-37 -2.735630e-45
   520.0         X  6.265660e-36  5.054110e-36  4.076830e-36  3.288530e-36  2.652650e-36     2.341720     1.807250     1.417710     1.123300     0.895395     0.716437     0.574663    0.461701    0.371355    0.298915    0.240731    0.193942    0.156287    0.125965    0.101538    -2.423750    -2.232190    -2.143050    -2.005190    -1.831630    -1.636140    -1.414200    -1.171370    -0.921073    -0.673450   -0.448437   -0.263288   -0.130465   -0.051652  -0.015141 -0.002950 -3.358280e-04 -1.880770e-05 -4.091260e-07 -2.531600e-09 -3.298920e-12 -1.313690e-21 -3.687570e-37 -2.696670e-45
   522.0         X  6.177480e-36  4.982980e-36  4.019460e-36  3.242240e-36  2.615310e-36     2.309310     1.782230     1.398080     1.107740     0.882992     0.706511     0.566699    0.455302    0.366208    0.294771    0.237393    0.191253    0.154119    0.124217    0.100130    -2.390200    -2.201290    -2.113390    -1.977430    -1.806270    -1.613490    -1.394620    -1.155150    -0.908316    -0.664120   -0.442223   -0.259638   -0.128655   -0.050935  -0.014931 -0.002909 -3.311590e-04 -1.854600e-05 -4.034270e-07 -2.496290e-09 -3.252840e-12 -1.295250e-21 -3.635460e-37 -2.658430e-45
   524.0         X  6.090920e-36  4.913150e-36  3.963130e-36  3.196800e-36  2.578660e-36     2.277480     1.757650     1.378800     1.092460     0.870811     0.696763     0.558879    0.449018    0.361153    0.290701    0.234115    0.188612    0.151991    0.122502    0.098746    -2.357260    -2.170950    -2.084260    -1.950170    -1.781370    -1.591250    -1.375390    -1.139220    -0.895787    -0.654958   -0.436120   -0.256053   -0.126878   -0.050231  -0.014724 -0.002869 -3.265740e-04 -1.828900e-05 -3.978310e-07 -2.461610e-09 -3.207590e-12 -1.277160e-21 -3.584310e-37 -2.620890e-45
   526.0         X  6.005930e-36  4.844600e-36  3.907830e-36  3.152190e-36  2.542670e-36     2.246210     1.733520     1.359860     1.077460     0.858847     0.687189     0.551198    0.442846    0.356188    0.286704    0.230896    0.186018    0.149900    0.120816    0.097388    -2.324900    -2.141150    -2.055640    -1.923400    -1.756920    -1.569400    -1.356500    -1.123570    -0.883482    -0.645958   -0.430125   -0.252533   -0.125133   -0.049540  -0.014521 -0.002829 -3.220710e-04 -1.803660e-05 -3.923350e-07 -2.427570e-09 -3.163160e-12 -1.259390e-21 -3.534090e-37 -2.584030e-45
   528.0         X  5.922480e-36  4.777280e-36  3.853520e-36  3.108390e-36  2.507340e-36     2.215500     1.709820     1.341260     1.062720     0.847096     0.677785     0.543654    0.436784    0.351311    0.282778    0.227734    0.183470    0.147847    0.119161    0.096053    -2.293120    -2.111880    -2.027540    -1.897100    -1.732890    -1.547940    -1.337950    -1.108200    -0.871396    -0.637119   -0.424238   -0.249075   -0.123419   -0.048861  -0.014322 -0.002791 -3.176490e-04 -1.778870e-05 -3.869380e-07 -2.394130e-09 -3.119530e-12 -1.241940e-21 -3.484780e-37 -2.547850e-45
   530.0         X  5.840540e-36  4.711180e-36  3.800200e-36  3.065380e-36  2.472640e-36     2.185340     1.686530     1.322990     1.048240     0.835554     0.668548     0.536244    0.430829    0.346521    0.278922    0.224628    0.180967    0.145830    0.117535    0.094743    -2.261900    -2.083120    -1.999930    -1.871270    -1.709300    -1.526860    -1.319730    -1.093110    -0.859524    -0.628437   -0.418455   -0.245678   -0.121735   -0.048194  -0.014127 -0.002752 -3.133050e-04 -1.754530e-05 -3.816370e-07 -2.361290e-09 -3.076680e-12 -1.224800e-21 -3.436370e-37 -2.512330e-45
   532.0         X  5.760070e-36  4.646270e-36  3.747840e-36  3.023140e-36  2.438570e-36     2.155700     1.663660     1.305050     1.034020     0.824215     0.659474     0.528964    0.424980    0.341816    0.275134    0.221577    0.178509    0.143848    0.115938    0.093455    -2.231230    -2.054880    -1.972820    -1.845900    -1.686120    -1.506150    -1.301830    -1.078280    -0.847861    -0.619908   -0.412774   -0.242342   -0.120081   -0.047539  -0.013935 -0.002715 -3.090390e-04 -1.730620e-05 -3.764310e-07 -2.329040e-09 -3.034590e-12 -1.207970e-21 -3.388830e-37 -2.477450e-45
   534.0         X  5.681040e-36  4.582520e-36  3.696410e-36  2.981650e-36  2.405100e-36     2.126590     1.641180     1.287420     1.020050     0.813075     0.650560     0.521813    0.419233    0.337193    0.271413    0.218579    0.176094    0.141902    0.114369    0.092190    -2.201100    -2.027130    -1.946170    -1.820970    -1.663340    -1.485810    -1.284240    -1.063710    -0.836404    -0.611529   -0.407193   -0.239064   -0.118456   -0.046895  -0.013746 -0.002678 -3.048480e-04 -1.707130e-05 -3.713160e-07 -2.297360e-09 -2.993250e-12 -1.191450e-21 -3.342140e-37 -2.443200e-45
   536.0         X  5.603420e-36  4.519900e-36  3.645910e-36  2.940910e-36  2.372240e-36     2.097980     1.619100     1.270090     1.006320     0.802131     0.641801     0.514787    0.413587    0.332651    0.267757    0.215634    0.173721    0.139990    0.112828    0.090948    -2.171490    -1.999860    -1.920000    -1.796470    -1.640970    -1.465820    -1.266970    -1.049400    -0.825147    -0.603296   -0.401710   -0.235844   -0.116860   -0.046263  -0.013560 -0.002642 -3.007300e-04 -1.684050e-05 -3.662930e-07 -2.266240e-09 -2.952650e-12 -1.175210e-21 -3.296290e-37 -2.409570e-45
   538.0         X  5.527180e-36  4.458400e-36  3.596300e-36  2.900890e-36  2.339960e-36     2.069880     1.597410     1.253070     0.992830     0.791378     0.633196     0.507883    0.408040    0.328189    0.264165    0.212741    0.171390    0.138111    0.111314    0.089727    -2.142410    -1.973070    -1.894280    -1.772410    -1.618980    -1.446180    -1.249990    -1.035330    -0.814087    -0.595208   -0.396322   -0.232680   -0.115292   -0.045642  -0.013378 -0.002606 -2.966850e-04 -1.661380e-05 -3.613570e-07 -2.235670e-09 -2.912760e-12 -1.159270e-21 -3.251260e-37 -2.376530e-45
   540.0         X  5.452290e-36  4.397990e-36  3.547560e-36  2.861580e-36  2.308250e-36     2.042260     1.576090     1.236350     0.979576     0.780812     0.624741     0.501100    0.402590    0.323805    0.260635    0.209898    0.169099    0.136265    0.109826    0.088527    -2.113830    -1.946750    -1.869000    -1.748760    -1.597380    -1.426880    -1.233310    -1.021520    -0.803219    -0.587260   -0.391029   -0.229571   -0.113751   -0.045032  -0.013199 -0.002572 -2.927110e-04 -1.639110e-05 -3.565080e-07 -2.205630e-09 -2.873570e-12 -1.143610e-21 -3.207030e-37 -2.344090e-45
   542.0         X  5.378720e-36  4.338650e-36  3.499690e-36  2.822960e-36  2.277100e-36     2.015120     1.555150     1.219910     0.966552     0.770429     0.616432     0.494435    0.397234    0.319496    0.257167    0.207105    0.166849    0.134451    0.108363    0.087349    -2.085740    -1.920880    -1.844170    -1.725520    -1.576150    -1.407920    -1.216910    -1.007940    -0.792539    -0.579450   -0.385827   -0.226516   -0.112236   -0.044432  -0.013023 -0.002537 -2.888060e-04 -1.617220e-05 -3.517430e-07 -2.176120e-09 -2.835070e-12 -1.128220e-21 -3.163580e-37 -2.312220e-45
   544.0         X  5.306440e-36  4.280340e-36  3.452660e-36  2.785030e-36  2.246490e-36     1.988450     1.534560     1.203760     0.953753     0.760225     0.608266     0.487884    0.391970    0.315262    0.253758    0.204359    0.164637    0.132668    0.106927    0.086190    -2.058140    -1.895460    -1.819760    -1.702680    -1.555290    -1.389280    -1.200800    -0.994590    -0.782043    -0.571774   -0.380715   -0.223514   -0.110748   -0.043842  -0.012851 -0.002504 -2.849690e-04 -1.595720e-05 -3.470620e-07 -2.147130e-09 -2.797240e-12 -1.113100e-21 -3.120900e-37 -2.280910e-45
   546.0         X  5.235430e-36  4.223060e-36  3.406450e-36  2.747750e-36  2.216420e-36     1.962240     1.514330     1.187890     0.941174     0.750197     0.600241     0.481446    0.386797    0.311101    0.250408    0.201661    0.162463    0.130917    0.105514    0.085052    -2.031010    -1.870470    -1.795770    -1.680240    -1.534790    -1.370960    -1.184970    -0.981474    -0.771728    -0.564231   -0.375691   -0.220563   -0.109286   -0.043263  -0.012681 -0.002471 -2.811980e-04 -1.574590e-05 -3.424610e-07 -2.118630e-09 -2.760070e-12 -1.098240e-21 -3.078970e-37 -2.250160e-45
   548.0         X  5.165660e-36  4.166780e-36  3.361050e-36  2.711130e-36  2.186880e-36     1.936470     1.494440     1.172280     0.928810     0.740340     0.592353     0.475119    0.381713    0.307011    0.247116    0.199010    0.160326    0.129195    0.104127    0.083933    -2.004340    -1.845920    -1.772190    -1.658180    -1.514630    -1.352960    -1.169410    -0.968582    -0.761590    -0.556817   -0.370753   -0.217663   -0.107848   -0.042694  -0.012514 -0.002438 -2.774920e-04 -1.553820e-05 -3.379400e-07 -2.090630e-09 -2.723540e-12 -1.083650e-21 -3.037770e-37 -2.219950e-45
